41121,6960068,
41049,6960239,
41013,6960429,
40942,6960619,
40817,6960797,
40616,6960910,
40406,6960931,
40214,6960888,
40024,6960858,
39839,6960874,
39655,6960896,
39471,6960919,
39287,6960941,
39103,6960964,
38919,6960987,
38735,6961009,
38551,6961032,
38367,6961054,
38184,6961084,
