41115,6960064,
41030,6960229,
40971,6960407,
40922,6960604,
40810,6960787,
40614,6960902,
40403,6960907,
40209,6960843,
40023,6960851,
39839,6960874,
39655,6960896,
39471,6960919,
39287,6960941,
39103,6960964,
38919,6960987,
38735,6961009,
38551,6961032,
38367,6961054,
38183,6961077,
