150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,4.549710608259261,250.0,3.9318048816738838,200.0,195.2730033227823
150.0,25.85680003441837,250.0,19.176071841542353,200.0,481.4819376530721
150.0,232.07547550363472,250.0,127.68989754441407,200.0,1349.5826067799753
160.38432664140507,833.9857526795669,267.3072110690084,372.2808061823457,213.84576885520676,2354.6440186539285
232.58404812315894,7.59172169573219,387.6400802052649,6.322053991425491,310.1120641642119,256.8050549989209
222.2093546444964,2.305039492611627,370.34892440749394,2.072825244781029,296.27913952599516,134.43199886609136
160.38432664039598,2.305039492611627,267.30721106732665,2.072825244781029,213.8457688538613,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
150.0,2.305039492611627,250.0,2.072825244781029,200.0,134.43199886609136
